,Feature,Beta,Node1,Node2
3598,LH_SalVentAttn_PFCl_1__LH_Vis_2,0.0,27.0,2.0
3597,LH_SalVentAttn_PFCl_1__LH_Vis_3,0.0,27.0,3.0
3596,LH_SalVentAttn_PFCl_1__LH_Vis_4,0.0,27.0,4.0
3595,LH_SalVentAttn_PFCl_1__LH_Vis_5,0.0,27.0,5.0
3594,LH_SalVentAttn_PFCl_1__LH_Vis_6,0.0,27.0,6.0
3592,LH_SalVentAttn_PFCl_1__LH_Vis_8,0.0,27.0,8.0
3545,LH_Limbic_TempPole_1__LH_SomMot_3,0.0,32.0,12.0
3591,LH_SalVentAttn_PFCl_1__LH_Vis_9,0.0,27.0,9.0
3590,LH_SalVentAttn_PFCl_1__LH_SomMot_1,0.0,27.0,10.0
3589,LH_SalVentAttn_PFCl_1__LH_SomMot_2,0.0,27.0,11.0
3588,LH_SalVentAttn_PFCl_1__LH_SomMot_3,0.0,27.0,12.0
3587,LH_SalVentAttn_PFCl_1__LH_SomMot_4,0.0,27.0,13.0
3586,LH_SalVentAttn_PFCl_1__LH_SomMot_5,0.0,27.0,14.0
3585,LH_SalVentAttn_Med_1__LH_Vis_9,0.0,28.0,9.0
3601,LH_SalVentAttn_PFCl_1__LH_SomMot_6,0.0,27.0,15.0
3602,LH_SalVentAttn_PFCl_1__LH_DorsAttn_Post_1,0.0,27.0,16.0
3603,LH_SalVentAttn_PFCl_1__LH_DorsAttn_Post_2,0.0,27.0,17.0
3604,LH_SalVentAttn_PFCl_1__LH_DorsAttn_Post_3,0.0,27.0,18.0
3619,LH_SalVentAttn_PFCl_1__LH_DorsAttn_Post_5,0.0,27.0,20.0
3618,LH_SalVentAttn_PFCl_1__LH_DorsAttn_Post_6,0.0,27.0,21.0
3617,LH_SalVentAttn_PFCl_1__LH_DorsAttn_PrCv_1,0.0,27.0,22.0
3616,LH_SalVentAttn_PFCl_1__LH_DorsAttn_FEF_1,0.0,27.0,23.0
3615,LH_SalVentAttn_PFCl_1__LH_SalVentAttn_ParOper_1,0.0,27.0,24.0
3614,LH_SalVentAttn_PFCl_1__LH_SalVentAttn_FrOperIns_1,0.0,27.0,25.0
3613,LH_SalVentAttn_Med_1__LH_Vis_1,0.0,28.0,1.0
3612,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_5,0.0,29.0,20.0
3611,LH_SalVentAttn_Med_1__LH_Vis_2,0.0,28.0,2.0
3610,LH_SalVentAttn_Med_1__LH_Vis_3,0.0,28.0,3.0
3609,LH_SalVentAttn_Med_1__LH_Vis_4,0.0,28.0,4.0
3608,LH_SalVentAttn_Med_1__LH_Vis_5,0.0,28.0,5.0
3607,LH_SalVentAttn_Med_1__LH_Vis_6,0.0,28.0,6.0
3606,LH_SalVentAttn_Med_1__LH_Vis_7,0.0,28.0,7.0
3605,LH_SalVentAttn_Med_1__LH_Vis_8,0.0,28.0,8.0
3584,LH_SalVentAttn_Med_1__LH_SomMot_1,0.0,28.0,10.0
3583,LH_SalVentAttn_Med_1__LH_SomMot_2,0.0,28.0,11.0
3582,LH_SalVentAttn_Med_2__LH_Vis_3,0.0,29.0,3.0
3563,LH_SalVentAttn_Med_2__LH_Vis_1,0.0,29.0,1.0
3561,LH_SalVentAttn_Med_1__LH_SomMot_5,0.0,28.0,14.0
3560,LH_SalVentAttn_Med_1__LH_SomMot_6,0.0,28.0,15.0
3559,LH_SalVentAttn_Med_1__LH_DorsAttn_Post_1,0.0,28.0,16.0
3558,LH_SalVentAttn_Med_1__LH_DorsAttn_Post_2,0.0,28.0,17.0
3557,LH_SalVentAttn_Med_1__LH_DorsAttn_Post_3,0.0,28.0,18.0
3556,LH_SalVentAttn_Med_1__LH_DorsAttn_Post_4,0.0,28.0,19.0
3555,LH_SalVentAttn_Med_1__LH_DorsAttn_Post_5,0.0,28.0,20.0
3554,LH_SalVentAttn_Med_1__LH_DorsAttn_Post_6,0.0,28.0,21.0
3553,LH_SalVentAttn_Med_1__LH_DorsAttn_PrCv_1,0.0,28.0,22.0
3552,LH_SalVentAttn_Med_1__LH_DorsAttn_FEF_1,0.0,28.0,23.0
3551,LH_SalVentAttn_Med_1__LH_SalVentAttn_ParOper_1,0.0,28.0,24.0
3550,LH_SalVentAttn_Med_1__LH_SalVentAttn_FrOperIns_1,0.0,28.0,25.0
3549,LH_SalVentAttn_Med_1__LH_SalVentAttn_FrOperIns_2,0.0,28.0,26.0
3548,LH_SalVentAttn_Med_1__LH_SalVentAttn_PFCl_1,0.0,28.0,27.0
3547,LH_Limbic_TempPole_1__LH_SomMot_1,0.0,32.0,10.0
3562,LH_SalVentAttn_Med_1__LH_SomMot_4,0.0,28.0,13.0
3564,LH_SalVentAttn_Med_1__LH_SomMot_3,0.0,28.0,12.0
3581,LH_SalVentAttn_Med_2__LH_Vis_5,0.0,29.0,5.0
3565,LH_SalVentAttn_Med_2__LH_Vis_2,0.0,29.0,2.0
3580,LH_SalVentAttn_Med_2__LH_Vis_6,0.0,29.0,6.0
3579,LH_SalVentAttn_Med_2__LH_Vis_7,0.0,29.0,7.0
3578,LH_SalVentAttn_Med_2__LH_Vis_8,0.0,29.0,8.0
3577,LH_SalVentAttn_Med_2__LH_Vis_9,0.0,29.0,9.0
3576,LH_SalVentAttn_Med_2__LH_SomMot_1,0.0,29.0,10.0
3575,LH_SalVentAttn_Med_2__LH_SomMot_2,0.0,29.0,11.0
3574,LH_SalVentAttn_Med_2__LH_SomMot_3,0.0,29.0,12.0
3573,LH_SalVentAttn_Med_2__LH_SomMot_4,0.0,29.0,13.0
3572,LH_SalVentAttn_Med_2__LH_SomMot_5,0.0,29.0,14.0
3571,LH_SalVentAttn_Med_2__LH_SomMot_6,0.0,29.0,15.0
3570,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_1,0.0,29.0,16.0
3569,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_2,0.0,29.0,17.0
3568,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_3,0.0,29.0,18.0
3567,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_4,0.0,29.0,19.0
3566,LH_SalVentAttn_Med_2__LH_Vis_4,0.0,29.0,4.0
3620,LH_SalVentAttn_PFCl_1__LH_DorsAttn_Post_4,0.0,27.0,19.0
3621,LH_SalVentAttn_PFCl_1__LH_SalVentAttn_FrOperIns_2,0.0,27.0,26.0
3622,LH_SalVentAttn_FrOperIns_2__LH_DorsAttn_FEF_1,0.0,26.0,23.0
3678,LH_SalVentAttn_Med_3__LH_SomMot_2,0.0,30.0,11.0
3676,LH_SalVentAttn_Med_2__LH_SalVentAttn_FrOperIns_1,0.0,29.0,25.0
3675,LH_SalVentAttn_Med_2__LH_SalVentAttn_FrOperIns_2,0.0,29.0,26.0
3674,LH_SalVentAttn_Med_2__LH_SalVentAttn_PFCl_1,0.0,29.0,27.0
3673,LH_SalVentAttn_Med_2__LH_SalVentAttn_Med_1,0.0,29.0,28.0
3672,LH_SalVentAttn_Med_3__LH_Vis_1,0.0,30.0,1.0
3671,LH_SalVentAttn_Med_3__LH_Vis_2,0.0,30.0,2.0
3670,LH_SalVentAttn_Med_3__LH_Vis_3,0.0,30.0,3.0
3669,LH_SalVentAttn_Med_3__LH_Vis_4,0.0,30.0,4.0
3668,LH_SalVentAttn_Med_3__LH_Vis_5,0.0,30.0,5.0
3667,LH_SalVentAttn_Med_3__LH_Vis_6,0.0,30.0,6.0
3666,LH_SalVentAttn_Med_3__LH_Vis_7,0.0,30.0,7.0
3665,LH_SalVentAttn_Med_3__LH_Vis_8,0.0,30.0,8.0
3664,LH_SalVentAttn_Med_3__LH_Vis_9,0.0,30.0,9.0
3663,LH_SalVentAttn_Med_3__LH_SomMot_1,0.0,30.0,10.0
3662,LH_Limbic_OFC_1__LH_Vis_2,0.0,31.0,2.0
3677,LH_SalVentAttn_Med_2__LH_SalVentAttn_ParOper_1,0.0,29.0,24.0
3679,LH_SalVentAttn_Med_3__LH_SomMot_3,0.0,30.0,12.0
3660,LH_Limbic_OFC_1__LH_Vis_4,0.0,31.0,4.0
3680,LH_SalVentAttn_Med_3__LH_SomMot_4,0.0,30.0,13.0
3695,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_2,0.0,30.0,17.0
3694,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_3,0.0,30.0,18.0
3693,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_4,0.0,30.0,19.0
3692,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_5,0.0,30.0,20.0
3691,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_6,0.0,30.0,21.0
3690,LH_SalVentAttn_Med_3__LH_DorsAttn_FEF_1,0.0,30.0,23.0
3689,LH_SalVentAttn_Med_2__LH_DorsAttn_PrCv_1,0.0,29.0,22.0
3688,LH_SalVentAttn_Med_3__LH_SalVentAttn_ParOper_1,0.0,30.0,24.0
3687,LH_SalVentAttn_Med_3__LH_SalVentAttn_FrOperIns_1,0.0,30.0,25.0
3686,LH_SalVentAttn_Med_3__LH_SalVentAttn_FrOperIns_2,0.0,30.0,26.0
3685,LH_SalVentAttn_Med_3__LH_SalVentAttn_PFCl_1,0.0,30.0,27.0
3684,LH_SalVentAttn_Med_3__LH_SalVentAttn_Med_1,0.0,30.0,28.0
3683,LH_SalVentAttn_Med_3__LH_SalVentAttn_Med_2,0.0,30.0,29.0
3682,LH_Limbic_OFC_1__LH_Vis_1,0.0,31.0,1.0
3681,LH_SalVentAttn_Med_3__LH_SomMot_5,0.0,30.0,14.0
3661,LH_Limbic_OFC_1__LH_Vis_3,0.0,31.0,3.0
3659,LH_Limbic_OFC_1__LH_DorsAttn_FEF_1,0.0,31.0,23.0
3623,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_6,0.0,29.0,21.0
3640,LH_Limbic_OFC_1__LH_DorsAttn_Post_6,0.0,31.0,21.0
3638,LH_Limbic_OFC_1__LH_Vis_7,0.0,31.0,7.0
3637,LH_Limbic_OFC_1__LH_Vis_8,0.0,31.0,8.0
3636,LH_Limbic_OFC_1__LH_Vis_9,0.0,31.0,9.0
3635,LH_Limbic_OFC_1__LH_SomMot_1,0.0,31.0,10.0
3634,LH_Limbic_OFC_1__LH_SomMot_2,0.0,31.0,11.0
3633,LH_Limbic_OFC_1__LH_SomMot_3,0.0,31.0,12.0
3632,LH_Limbic_OFC_1__LH_SomMot_4,0.0,31.0,13.0
3631,LH_Limbic_OFC_1__LH_SomMot_5,0.0,31.0,14.0
3630,LH_Limbic_OFC_1__LH_SomMot_6,0.0,31.0,15.0
3629,LH_Limbic_OFC_1__LH_DorsAttn_Post_1,0.0,31.0,16.0
3628,LH_Limbic_OFC_1__LH_DorsAttn_Post_2,0.0,31.0,17.0
3627,LH_Limbic_OFC_1__LH_DorsAttn_Post_3,0.0,31.0,18.0
3626,LH_Limbic_OFC_1__LH_DorsAttn_Post_4,0.0,31.0,19.0
3625,LH_Limbic_OFC_1__LH_DorsAttn_Post_5,0.0,31.0,20.0
3624,LH_SalVentAttn_Med_2__LH_DorsAttn_FEF_1,0.0,29.0,23.0
3639,LH_Limbic_OFC_1__LH_Vis_6,0.0,31.0,6.0
3641,LH_Limbic_OFC_1__LH_Vis_5,0.0,31.0,5.0
3658,LH_Limbic_OFC_1__LH_SalVentAttn_FrOperIns_1,0.0,31.0,25.0
3642,LH_Limbic_OFC_1__LH_DorsAttn_PrCv_1,0.0,31.0,22.0
3657,LH_Limbic_OFC_1__LH_SalVentAttn_FrOperIns_2,0.0,31.0,26.0
3656,LH_Limbic_OFC_1__LH_SalVentAttn_PFCl_1,0.0,31.0,27.0
3655,LH_Limbic_OFC_1__LH_SalVentAttn_Med_1,0.0,31.0,28.0
3654,LH_Limbic_OFC_1__LH_SalVentAttn_Med_2,0.0,31.0,29.0
3653,LH_Limbic_OFC_1__LH_SalVentAttn_Med_3,0.0,31.0,30.0
3652,LH_Limbic_TempPole_1__LH_Vis_1,0.0,32.0,1.0
3651,LH_Limbic_TempPole_1__LH_Vis_2,0.0,32.0,2.0
3650,LH_Limbic_TempPole_1__LH_Vis_3,0.0,32.0,3.0
3649,LH_Limbic_TempPole_1__LH_Vis_4,0.0,32.0,4.0
3648,LH_Limbic_TempPole_1__LH_Vis_5,0.0,32.0,5.0
3647,LH_Limbic_TempPole_1__LH_Vis_6,0.0,32.0,6.0
3646,LH_Limbic_TempPole_1__LH_Vis_7,0.0,32.0,7.0
3645,LH_Limbic_TempPole_1__LH_Vis_8,0.0,32.0,8.0
3644,LH_Limbic_TempPole_1__LH_Vis_9,0.0,32.0,9.0
3643,LH_Limbic_OFC_1__LH_SalVentAttn_ParOper_1,0.0,31.0,24.0
3546,LH_Limbic_TempPole_1__LH_SomMot_2,0.0,32.0,11.0
3544,LH_Cont_PFCl_1__LH_DorsAttn_Post_5,0.0,35.0,20.0
3393,LH_SalVentAttn_FrOperIns_2__LH_DorsAttn_PrCv_1,0.0,26.0,22.0
3440,LH_Limbic_TempPole_1__LH_DorsAttn_Post_6,0.0,32.0,21.0
3447,LH_Limbic_TempPole_1__LH_SomMot_5,0.0,32.0,14.0
3446,LH_Limbic_TempPole_1__LH_SomMot_6,0.0,32.0,15.0
3445,LH_Limbic_TempPole_1__LH_DorsAttn_Post_1,0.0,32.0,16.0
3444,LH_Limbic_TempPole_1__LH_DorsAttn_Post_2,0.0,32.0,17.0
3443,LH_Limbic_TempPole_1__LH_DorsAttn_Post_3,0.0,32.0,18.0
3442,LH_Limbic_TempPole_1__LH_DorsAttn_Post_4,0.0,32.0,19.0
3441,LH_Limbic_TempPole_1__LH_DorsAttn_Post_5,0.0,32.0,20.0
3439,LH_Limbic_TempPole_1__LH_DorsAttn_PrCv_1,0.0,32.0,22.0
3543,LH_Cont_PFCl_1__LH_SomMot_4,0.0,35.0,13.0
3438,LH_Limbic_TempPole_1__LH_DorsAttn_FEF_1,0.0,32.0,23.0
3437,LH_Limbic_TempPole_1__LH_SalVentAttn_ParOper_1,0.0,32.0,24.0
3436,LH_Limbic_TempPole_1__LH_SalVentAttn_FrOperIns_1,0.0,32.0,25.0
3435,LH_Limbic_TempPole_1__LH_SalVentAttn_FrOperIns_2,0.0,32.0,26.0
3434,LH_Limbic_TempPole_1__LH_SalVentAttn_PFCl_1,0.0,32.0,27.0
3433,LH_Limbic_TempPole_1__LH_SalVentAttn_Med_1,0.0,32.0,28.0
3432,LH_Limbic_TempPole_2__LH_DorsAttn_Post_2,0.0,33.0,17.0
3448,LH_Limbic_TempPole_1__LH_SalVentAttn_Med_2,0.0,32.0,29.0
3449,LH_Limbic_TempPole_2__LH_DorsAttn_Post_3,0.0,33.0,18.0
3450,LH_Limbic_TempPole_1__LH_SalVentAttn_Med_3,0.0,32.0,30.0
3451,LH_Limbic_TempPole_2__LH_Vis_1,0.0,33.0,1.0
3466,LH_Limbic_TempPole_2__LH_Vis_2,0.0,33.0,2.0
3465,LH_Limbic_TempPole_2__LH_Vis_3,0.0,33.0,3.0
3464,LH_Limbic_TempPole_2__LH_Vis_4,0.0,33.0,4.0
3463,LH_Limbic_TempPole_2__LH_Vis_5,0.0,33.0,5.0
3462,LH_Limbic_TempPole_2__LH_Vis_6,0.0,33.0,6.0
3461,LH_Limbic_TempPole_2__LH_Vis_7,0.0,33.0,7.0
3460,LH_Limbic_TempPole_2__LH_Vis_8,0.0,33.0,8.0
3459,LH_Limbic_TempPole_2__LH_Vis_9,0.0,33.0,9.0
3458,LH_Limbic_TempPole_2__LH_SomMot_1,0.0,33.0,10.0
3457,LH_Limbic_TempPole_2__LH_SomMot_2,0.0,33.0,11.0
3456,LH_Limbic_TempPole_2__LH_SomMot_3,0.0,33.0,12.0
3455,LH_Limbic_TempPole_2__LH_SomMot_4,0.0,33.0,13.0
3454,LH_Limbic_TempPole_2__LH_SomMot_5,0.0,33.0,14.0
3453,LH_Limbic_TempPole_2__LH_SomMot_6,0.0,33.0,15.0
3452,LH_Limbic_TempPole_2__LH_DorsAttn_Post_1,0.0,33.0,16.0
3431,LH_Limbic_TempPole_2__LH_DorsAttn_Post_4,0.0,33.0,19.0
3430,LH_Cont_Par_1__LH_DorsAttn_FEF_1,0.0,34.0,23.0
3429,LH_Cont_Par_1__LH_Vis_6,0.0,34.0,6.0
3410,LH_Cont_Par_1__LH_Vis_4,0.0,34.0,4.0
3408,LH_Limbic_TempPole_2__LH_DorsAttn_PrCv_1,0.0,33.0,22.0
3086,LH_Cont_pCun_1__LH_Cont_PFCl_1,0.0,36.0,35.0
3406,LH_Limbic_TempPole_2__LH_SalVentAttn_ParOper_1,0.0,33.0,24.0
3405,LH_Limbic_TempPole_2__LH_SalVentAttn_FrOperIns_1,0.0,33.0,25.0
3404,LH_Limbic_TempPole_2__LH_SalVentAttn_FrOperIns_2,0.0,33.0,26.0
3403,LH_Limbic_TempPole_2__LH_SalVentAttn_PFCl_1,0.0,33.0,27.0
3402,LH_Limbic_TempPole_2__LH_SalVentAttn_Med_1,0.0,33.0,28.0
3401,LH_Limbic_TempPole_2__LH_SalVentAttn_Med_2,0.0,33.0,29.0
3400,LH_Limbic_TempPole_2__LH_SalVentAttn_Med_3,0.0,33.0,30.0
3399,LH_Limbic_TempPole_2__LH_Limbic_OFC_1,0.0,33.0,31.0
3398,LH_Limbic_TempPole_2__LH_Limbic_TempPole_1,0.0,33.0,32.0
3397,LH_Cont_Par_1__LH_Vis_1,0.0,34.0,1.0
3396,LH_Cont_Par_1__LH_Vis_2,0.0,34.0,2.0
3395,LH_Cont_Par_1__LH_Vis_3,0.0,34.0,3.0
3394,LH_SalVentAttn_FrOperIns_2__LH_SalVentAttn_ParOper_1,0.0,26.0,24.0
3409,LH_Limbic_TempPole_2__LH_DorsAttn_Post_6,0.0,33.0,21.0
3411,LH_Limbic_TempPole_2__LH_DorsAttn_Post_5,0.0,33.0,20.0
3428,LH_Cont_Par_1__LH_Vis_8,0.0,34.0,8.0
3412,LH_Cont_Par_1__LH_Vis_5,0.0,34.0,5.0
3427,LH_Cont_Par_1__LH_Vis_9,0.0,34.0,9.0
3426,LH_Cont_Par_1__LH_SomMot_1,0.0,34.0,10.0
3425,LH_Cont_Par_1__LH_SomMot_2,0.0,34.0,11.0
3424,LH_Cont_Par_1__LH_SomMot_3,0.0,34.0,12.0
3423,LH_Cont_Par_1__LH_SomMot_4,0.0,34.0,13.0
3422,LH_Cont_Par_1__LH_SomMot_5,0.0,34.0,14.0
3421,LH_Cont_Par_1__LH_SomMot_6,0.0,34.0,15.0
3420,LH_Cont_Par_1__LH_DorsAttn_Post_1,0.0,34.0,16.0
3419,LH_Cont_Par_1__LH_DorsAttn_Post_2,0.0,34.0,17.0
3418,LH_Cont_Par_1__LH_DorsAttn_Post_3,0.0,34.0,18.0
3417,LH_Cont_Par_1__LH_DorsAttn_Post_4,0.0,34.0,19.0
3416,LH_Cont_Par_1__LH_DorsAttn_Post_5,0.0,34.0,20.0
3415,LH_Cont_Par_1__LH_DorsAttn_Post_6,0.0,34.0,21.0
3414,LH_Cont_Par_1__LH_DorsAttn_PrCv_1,0.0,34.0,22.0
3413,LH_Cont_Par_1__LH_Vis_7,0.0,34.0,7.0
3467,LH_Limbic_TempPole_1__LH_Limbic_OFC_1,0.0,32.0,31.0
3468,LH_Cont_Par_1__LH_SalVentAttn_ParOper_1,0.0,34.0,24.0
3469,LH_Cont_Par_1__LH_SalVentAttn_FrOperIns_1,0.0,34.0,25.0
3525,LH_Cont_PFCl_1__LH_SomMot_1,0.0,35.0,10.0
3523,LH_Cont_Par_1__LH_SalVentAttn_PFCl_1,0.0,34.0,27.0
3522,LH_Cont_Par_1__LH_SalVentAttn_Med_1,0.0,34.0,28.0
3521,LH_Cont_Par_1__LH_SalVentAttn_Med_2,0.0,34.0,29.0
3520,LH_Cont_Par_1__LH_SalVentAttn_Med_3,0.0,34.0,30.0
3519,LH_Cont_Par_1__LH_Limbic_OFC_1,0.0,34.0,31.0
3518,LH_Cont_Par_1__LH_Limbic_TempPole_1,0.0,34.0,32.0
3517,LH_Cont_Par_1__LH_Limbic_TempPole_2,0.0,34.0,33.0
3516,LH_Cont_PFCl_1__LH_Vis_1,0.0,35.0,1.0
3515,LH_Cont_PFCl_1__LH_Vis_2,0.0,35.0,2.0
3514,LH_Cont_PFCl_1__LH_Vis_3,0.0,35.0,3.0
3513,LH_Cont_PFCl_1__LH_Vis_4,0.0,35.0,4.0
3512,LH_Cont_PFCl_1__LH_Vis_5,0.0,35.0,5.0
3511,LH_Cont_PFCl_1__LH_Vis_6,0.0,35.0,6.0
3510,LH_Cont_PFCl_1__LH_Vis_7,0.0,35.0,7.0
3509,LH_Cont_PFCl_1__LH_Vis_8,0.0,35.0,8.0
3524,LH_Cont_PFCl_1__LH_Vis_9,0.0,35.0,9.0
3526,LH_Cont_PFCl_1__LH_SomMot_2,0.0,35.0,11.0
3507,LH_Cont_PFCl_1__LH_SalVentAttn_Med_3,0.0,35.0,30.0
3527,LH_Cont_PFCl_1__LH_SomMot_3,0.0,35.0,12.0
3542,LH_Cont_PFCl_1__LH_SomMot_5,0.0,35.0,14.0
3541,LH_Cont_PFCl_1__LH_SomMot_6,0.0,35.0,15.0
3540,LH_Cont_PFCl_1__LH_DorsAttn_Post_1,0.0,35.0,16.0
3539,LH_Cont_PFCl_1__LH_DorsAttn_Post_2,0.0,35.0,17.0
3538,LH_Cont_PFCl_1__LH_DorsAttn_Post_3,0.0,35.0,18.0
3537,LH_Cont_PFCl_1__LH_DorsAttn_Post_4,0.0,35.0,19.0
3536,LH_Cont_PFCl_1__LH_DorsAttn_Post_6,0.0,35.0,21.0
3535,LH_Limbic_TempPole_1__LH_SomMot_4,0.0,32.0,13.0
3534,LH_Cont_PFCl_1__LH_DorsAttn_PrCv_1,0.0,35.0,22.0
3533,LH_Cont_PFCl_1__LH_DorsAttn_FEF_1,0.0,35.0,23.0
3532,LH_Cont_PFCl_1__LH_SalVentAttn_ParOper_1,0.0,35.0,24.0
3531,LH_Cont_PFCl_1__LH_SalVentAttn_FrOperIns_1,0.0,35.0,25.0
3530,LH_Cont_PFCl_1__LH_SalVentAttn_FrOperIns_2,0.0,35.0,26.0
3529,LH_Cont_PFCl_1__LH_SalVentAttn_PFCl_1,0.0,35.0,27.0
3528,LH_Cont_PFCl_1__LH_SalVentAttn_Med_1,0.0,35.0,28.0
3508,LH_Cont_PFCl_1__LH_SalVentAttn_Med_2,0.0,35.0,29.0
3506,LH_Cont_PFCl_1__LH_Limbic_OFC_1,0.0,35.0,31.0
3470,LH_Cont_Par_1__LH_SalVentAttn_FrOperIns_2,0.0,34.0,26.0
3487,LH_Cont_PFCl_1__LH_Limbic_TempPole_1,0.0,35.0,32.0
3485,LH_Cont_PFCl_1__LH_Limbic_TempPole_2,0.0,35.0,33.0
3484,LH_Cont_PFCl_1__LH_Cont_Par_1,0.0,35.0,34.0
3483,LH_Cont_pCun_1__LH_Vis_1,0.0,36.0,1.0
3482,LH_Cont_pCun_1__LH_Vis_2,0.0,36.0,2.0
3481,LH_Cont_pCun_1__LH_Vis_3,0.0,36.0,3.0
3480,LH_Cont_pCun_1__LH_Vis_4,0.0,36.0,4.0
3479,LH_Cont_pCun_1__LH_Vis_5,0.0,36.0,5.0
3478,LH_Cont_pCun_1__LH_Vis_6,0.0,36.0,6.0
3477,LH_Cont_pCun_1__LH_Vis_7,0.0,36.0,7.0
3476,LH_Cont_pCun_1__LH_Vis_8,0.0,36.0,8.0
3475,LH_Cont_pCun_1__LH_Vis_9,0.0,36.0,9.0
3474,LH_Cont_pCun_1__LH_SomMot_1,0.0,36.0,10.0
3473,LH_Cont_pCun_1__LH_SomMot_2,0.0,36.0,11.0
3472,LH_Cont_pCun_1__LH_SomMot_3,0.0,36.0,12.0
3471,LH_Cont_pCun_1__LH_SomMot_4,0.0,36.0,13.0
3486,LH_Cont_pCun_1__LH_SomMot_5,0.0,36.0,14.0
3488,LH_Cont_pCun_1__LH_SomMot_6,0.0,36.0,15.0
3505,LH_Cont_pCun_1__LH_DorsAttn_Post_1,0.0,36.0,16.0
3489,LH_Cont_pCun_1__LH_DorsAttn_Post_2,0.0,36.0,17.0
3504,LH_Cont_pCun_1__LH_DorsAttn_Post_3,0.0,36.0,18.0
3503,LH_Cont_pCun_1__LH_DorsAttn_Post_4,0.0,36.0,19.0
3502,LH_Cont_pCun_1__LH_DorsAttn_Post_5,0.0,36.0,20.0
3501,LH_Cont_pCun_1__LH_DorsAttn_Post_6,0.0,36.0,21.0
3500,LH_Cont_pCun_1__LH_DorsAttn_PrCv_1,0.0,36.0,22.0
3499,LH_Cont_pCun_1__LH_DorsAttn_FEF_1,0.0,36.0,23.0
3498,LH_Cont_pCun_1__LH_SalVentAttn_ParOper_1,0.0,36.0,24.0
3497,LH_Cont_pCun_1__LH_SalVentAttn_FrOperIns_1,0.0,36.0,25.0
3496,LH_Cont_pCun_1__LH_SalVentAttn_FrOperIns_2,0.0,36.0,26.0
3495,LH_Cont_pCun_1__LH_SalVentAttn_PFCl_1,0.0,36.0,27.0
3494,LH_Cont_pCun_1__LH_SalVentAttn_Med_1,0.0,36.0,28.0
3493,LH_Cont_pCun_1__LH_SalVentAttn_Med_2,0.0,36.0,29.0
3492,LH_Cont_pCun_1__LH_SalVentAttn_Med_3,0.0,36.0,30.0
3491,LH_Cont_pCun_1__LH_Limbic_OFC_1,0.0,36.0,31.0
3490,LH_Cont_pCun_1__LH_Limbic_TempPole_1,0.0,36.0,32.0
3087,LH_Cont_pCun_1__LH_Limbic_TempPole_2,0.0,36.0,33.0
3071,LH_Default_PFC_6__LH_SomMot_4,0.0,47.0,13.0
3085,RH_Vis_1__LH_DorsAttn_Post_5,0.0,51.0,20.0
2676,LH_Cont_Cing_1__LH_Vis_5,0.0,37.0,5.0
2683,LH_Cont_Cing_1__LH_DorsAttn_Post_5,0.0,37.0,20.0
2682,LH_Cont_Cing_1__LH_DorsAttn_Post_4,0.0,37.0,19.0
2681,LH_Cont_Cing_1__LH_DorsAttn_Post_3,0.0,37.0,18.0
2680,LH_Cont_Cing_1__LH_DorsAttn_Post_2,0.0,37.0,17.0
2679,LH_Cont_Cing_1__LH_Vis_2,0.0,37.0,2.0
2678,LH_Cont_Cing_1__LH_Vis_3,0.0,37.0,3.0
2677,LH_Cont_Cing_1__LH_Vis_4,0.0,37.0,4.0
2675,LH_Cont_Cing_1__LH_Vis_6,0.0,37.0,6.0
2628,LH_Default_Temp_1__LH_DorsAttn_Post_4,0.0,38.0,19.0
2674,LH_Cont_Cing_1__LH_Vis_7,0.0,37.0,7.0
2673,LH_Cont_Cing_1__LH_Vis_8,0.0,37.0,8.0
2672,LH_Cont_Cing_1__LH_Vis_9,0.0,37.0,9.0
2671,LH_Cont_Cing_1__LH_SomMot_1,0.0,37.0,10.0
2670,LH_Cont_Cing_1__LH_SomMot_2,0.0,37.0,11.0
2669,LH_Cont_Cing_1__LH_SomMot_3,0.0,37.0,12.0
2668,LH_Cont_Cing_1__LH_SomMot_4,0.0,37.0,13.0
2684,LH_Default_Temp_1__LH_Vis_1,0.0,38.0,1.0
2685,LH_Cont_Cing_1__LH_Cont_pCun_1,0.0,37.0,36.0
2686,LH_Cont_Cing_1__LH_Cont_PFCl_1,0.0,37.0,35.0
2687,LH_Cont_Cing_1__LH_Limbic_TempPole_2,0.0,37.0,33.0
2702,LH_Default_Temp_2__LH_Vis_4,0.0,39.0,4.0
2701,LH_Default_PFC_3__LH_Limbic_TempPole_2,0.0,44.0,33.0
2700,LH_Cont_Cing_1__LH_SalVentAttn_Med_1,0.0,37.0,28.0
2699,LH_Cont_Cing_1__LH_DorsAttn_Post_6,0.0,37.0,21.0
2698,LH_Cont_Cing_1__LH_DorsAttn_PrCv_1,0.0,37.0,22.0
