Subject,block_vec,SMA__PCC,VSTR__PCC,VSTR__SMA,Kolling__PCC,Kolling__SMA,Kolling__VSTR,M1__PCC,M1__SMA,M1__VSTR,M1__Kolling,VMPFC__PCC,VMPFC__SMA,VMPFC__VSTR,VMPFC__Kolling,VMPFC__M1
105,3,0.408484009788649,0.130639434052494,0.521984832151415,0.526638728812852,0.481092386837051,0.383263462328026,-0.00760693861992475,0.698142116021361,0.352382433734228,-0.122156712913594,0.29500331792485,0.0155347391249829,0.329964016045241,0.830699298717081,-0.258254049426803
106,3,-0.0486383463933354,0.338218025587942,0.29425654704973,-0.0196845286916541,0.625083057453648,0.217321721125027,0.139908079213769,1.38507311261028,0.350895669479333,0.474291843120374,0.880758989315112,-0.362723280527952,0.317833569046925,-0.0977654281385751,-0.171314066952774
107,3,0.010532175536772,0.297387552228917,0.516927448104515,0.243004410704123,0.690491655602958,0.514358706760907,0.151900747662077,1.09636067430283,0.439949692934658,0.56216201858198,0.937755126529722,-0.081174803598646,0.367774905372416,0.312145331142592,0.025087988476175
108,3,0.332155465661345,0.432662171074933,0.608166780363025,0.24071026417694,0.535097907690421,0.443145158277413,0.208691704652133,1.00033951457329,0.438401754678344,0.364868042285449,0.609670782832288,0.369066586720549,0.547816992221802,0.505231862970618,0.18195386195825
109,3,0.716963531181372,0.719500647442491,0.699825634829087,0.977746271768395,0.82320416802344,0.695016549189407,0.470191386676681,0.908092523409147,0.466318005496248,0.447006462107883,0.72656554492626,0.418596898022105,0.584121912702773,0.881076657722826,0.193992785456485
110,3,0.145413367159831,0.262695170505606,0.274606397274105,0.321362276731106,0.962851727442772,0.429907901684271,-0.00554094269002394,0.811798564433975,0.198922926135547,0.416026640698556,0.85586173418268,0.0179016076233301,0.532206292575983,0.309724606255071,-0.097722361053182
111,3,0.0487719235636237,0.141952436519562,0.468709461531068,0.302124335961057,0.161781180729795,0.357490798284792,0.0723661925859073,1.19199732696469,0.384123760199804,0.0292487475522675,0.70672692383319,-0.286102777530211,0.122226157200152,0.667834690714132,-0.312790762566132
112,3,0.00810534365013763,0.503947374061282,0.332974649282918,0.452189240996759,0.500441709702374,0.472314563913108,-0.343255185793143,0.766197731400081,0.0370821169363791,0.0432466552562901,1.21723840642542,-0.00824990427366676,0.556717341304375,0.523932652326013,-0.382523543340317
113,3,0.508338964616942,0.272904170828705,0.422005075884131,0.357228427520632,0.416945163878413,0.42341247875394,0.470755669459114,1.0809345130032,0.259685276619899,0.0494923925013392,0.271767210978705,0.0396348165175751,0.220991260596594,0.805466381172471,-0.258818882025213
114,3,0.297053315335448,0.0955683182832723,0.348781425769773,0.454335386298369,0.645828561897009,0.308176409440584,0.213182334952689,0.534788092461956,-0.00618067644776416,0.0294916780136199,0.384383775502923,-0.088898202982061,0.204599235543175,0.478826872694823,-0.450705151321698
115,3,0.238566762166574,0.436024068147537,0.618154231503018,0.695219913052051,0.57542036486918,0.546928433259417,0.152877031640398,1.20651136026183,0.468065925048974,0.425742741775315,0.89951622555183,0.110975871114963,0.439066383487562,0.575763178825709,0.0314156141848434
116,3,-0.00897703018294334,0.219375578777789,0.44225345179351,0.285339357977164,0.391258171361037,0.387035022230393,0.106646991494817,0.953587697484837,0.417653481361103,0.180065549726573,0.668248509156276,-0.272172207011613,0.209489545883675,0.264106533512276,-0.0904180350538277
117,3,0.29404541323907,0.338215753567517,0.690858897856091,0.567458167053966,0.8878153405827,0.481228179985144,0.301954363860083,1.12932231338441,0.682454170972858,0.647511477894504,0.965083977612383,0.228340975454193,0.306091144001989,0.593969055639858,0.140212035798309
118,3,0.949716232074211,0.661059975976634,0.807413826986298,0.770505254201421,0.880729426944086,0.737806473910907,0.571941883733748,1.13584038788664,0.622370489777277,0.436772090817767,0.558664235147467,0.300995971667555,0.380452324611435,0.65967858513249,0.126152129014374
120,3,0.339880088836423,0.645279280708717,0.83232064075182,0.776411959143942,0.891502156119444,0.894655994236245,0.418501457311156,1.53802622030507,0.78868372966891,0.894403647404505,1.22481207717444,0.278325868227629,0.643351797818255,0.806369733857577,0.317034494894337
121,3,0.956738091190898,0.501581764888612,0.58767304274383,0.91196580363807,1.25156867507797,0.484453464296687,0.769522501481,1.08570318764919,0.61078602090144,0.644089542554886,0.820558437645859,0.494574655296965,0.265310612060835,0.685540213017156,0.218964705631322
122,3,0.592969858764867,0.720100551344064,0.68667900510021,0.683431201953274,0.726829326014541,0.617026520482895,0.354238670561993,1.09149152729894,0.512788556347382,0.437451676438729,0.817582627529768,0.227502056684204,0.498287787664952,0.578225013813878,0.116395116161793
